2020:07:29,09:47:35,27.3125,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,525.0,524.08782959,523.976196289,523.69317627,522.810058594,522.828491211,522.294433594,521.808410645,
2020:07:29,09:47:36,27.3125,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,519.0,522.006347656,522.524475098,523.370422363,523.002990723,522.909790039,522.360900879,521.877319336,
2020:07:29,09:47:37,27.375,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,524.0,524.137512207,523.981933594,523.765808105,523.171203613,522.990844727,522.430786133,521.943847656,
2020:07:29,09:47:38,27.375,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,523.0,522.875244141,522.846191406,522.939208984,523.094116211,522.978515625,522.454528809,521.973815918,
2020:07:29,09:47:39,27.375,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,522.0,521.819458008,522.284179688,523.176208496,523.096252441,522.991271973,522.491638184,522.013305664,
2020:07:29,09:47:40,27.375,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,522.0,522.924194336,523.04296875,523.283874512,523.16217041,523.027893066,522.533996582,522.063171387,
2020:07:29,09:47:41,27.375,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,524.0,523.958618164,523.715515137,523.336791992,523.170471191,523.043823242,522.565673828,522.106262207,
2020:07:29,09:47:42,27.4375,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,522.0,522.826477051,522.498840332,521.024230957,522.390563965,522.715026855,522.422790527,522.027526855,
2020:07:29,09:47:43,27.4375,1,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,516.0,518.096313477,518.557312012,518.27355957,521.712280273,522.406494141,522.276184082,521.936706543,
2020:07:29,09:47:44,27.4375,1,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,516.0,518.096313477,518.557312012,518.27355957,521.712280273,522.406494141,522.276184082,521.936706543,
2020:07:29,09:47:46,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
2020:07:29,09:47:47,N/A,N/A,N/A,N/A,16973,28,2,2,2,2,2,2,0,0,0,0,0,0,38664,342,516.0,518.096313477,518.557312012,518.27355957,521.712280273,522.406494141,522.276184082,521.936706543,
2020:07:29,09:47:48,27.5,1,0,0,16973,28,1,1,1,1,1,1,0,0,0,0,0,0,38664,336,516.0,518.096313477,518.557312012,518.27355957,521.712280273,522.406494141,522.276184082,521.936706543,
2020:07:29,09:47:49,27.5,1,0,0,16973,28,1,1,1,1,1,1,0,0,0,0,0,0,38664,336,516.0,518.096313477,518.557312012,518.27355957,521.712280273,522.406494141,522.276184082,521.936706543,
2020:07:29,09:47:50,27.5,1,0,0,16973,28,1,1,1,1,1,1,0,0,0,0,0,0,38664,336,516.0,518.096313477,518.557312012,518.27355957,521.712280273,522.406494141,522.276184082,521.936706543,
2020:07:29,09:47:51,27.5625,1,0,0,16973,28,1,1,1,1,1,1,0,0,0,0,0,0,38664,336,516.0,518.096313477,518.557312012,518.27355957,521.712280273,522.406494141,522.276184082,521.936706543,
2020:07:29,09:47:52,27.5625,1,0,0,16973,28,1,1,1,1,1,1,0,0,0,0,0,0,38664,336,516.0,518.096313477,518.557312012,518.27355957,521.712280273,522.406494141,522.276184082,521.936706543,
2020:07:29,09:47:53,27.625,0,0,0,16973,28,1,1,1,1,1,1,0,0,0,0,0,0,38656,328,516.0,518.096313477,518.557312012,518.27355957,521.712280273,522.406494141,522.276184082,521.936706543,
2020:07:29,09:47:54,27.625,0,0,0,16973,28,1,1,1,1,1,1,0,0,0,0,0,0,38656,328,519.0,519.602539062,519.23840332,518.446716309,521.318664551,522.191040039,522.173461914,521.874694824,
2020:07:29,09:47:55,27.625,0,0,0,16973,28,1,1,1,1,1,1,0,0,0,0,0,0,38656,328,521.0,519.962097168,519.275146484,518.645751953,520.766967773,521.858886719,522.004760742,521.774597168,
2020:07:29,09:47:56,27.6875,0,0,0,16973,28,1,1,1,1,1,1,0,0,0,0,0,0,38656,328,516.0,516.708618164,517.380126953,518.676452637,520.56451416,521.659362793,521.892883301,521.70892334,
2020:07:29,09:47:57,27.6875,0,0,0,16973,28,1,1,1,1,1,1,0,0,0,0,0,0,38656,328,525.0,524.636352539,524.302001953,523.405700684,521.042175293,521.744018555,521.924438477,521.734130859,
2020:07:29,09:47:58,27.6875,0,0,0,16973,28,1,1,1,1,1,1,0,0,0,0,0,0,38656,328,525.0,524.041809082,523.559265137,522.965637207,521.561889648,521.895385742,521.989013672,521.788391113,
2020:07:29,09:47:59,27.75,0,0,0,16973,28,1,1,1,1,1,1,0,0,0,0,0,0,38656,328,522.0,522.990600586,523.329956055,523.44909668,522.009765625,522.053100586,522.065002441,521.84967041,
2020:07:29,09:48:00,27.75,0,0,0,16973,28,1,1,1,1,1,1,0,0,0,0,0,0,38656,328,524.0,524.120910645,523.925292969,523.180175781,522.324584961,522.186523438,522.130981445,521.908630371,
2020:07:29,09:48:02,27.8125,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,525.0,524.627868652,524.245849609,N/A,N/A,N/A,N/A,N/A,
2020:07:29,09:48:03,27.875,1,0,0,16973,28,1,1,1,1,1,1,0,0,0,0,0,0,38656,328,525.0,524.627868652,524.245849609,523.520019531,522.784667969,522.432434082,522.264709473,522.014648438,
2020:07:29,09:48:04,27.875,1,0,0,16973,28,1,1,1,1,1,1,0,0,0,0,0,0,38656,328,525.0,524.627868652,524.245849609,523.520019531,522.784667969,522.432434082,522.264709473,522.014648438,
2020:07:29,09:48:05,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,523.520019531,522.784667969,522.432434082,522.264709473,522.014648438,
2020:07:29,09:48:06,27.9375,1,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38664,330,525.0,524.627868652,524.245849609,523.520019531,522.784667969,522.432434082,N/A,N/A,
2020:07:29,09:48:07,27.9375,1,0,0,16973,28,0,0,4,0,0,4,0,0,0,0,0,0,38664,338,525.0,524.627868652,524.245849609,523.520019531,522.784667969,522.432434082,522.264709473,522.014648438,
2020:07:29,09:48:09,27.9375,1,0,0,16973,28,0,0,3,0,0,3,0,0,0,0,0,0,38664,336,525.0,524.627868652,524.245849609,523.520019531,522.784667969,522.432434082,522.264709473,522.014648438,
2020:07:29,09:48:11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,522.264709473,522.014648438,
2020:07:29,09:48:12,28.0,1,0,0,16973,28,0,1,2,0,1,2,0,0,0,0,0,0,38664,336,525.0,524.627868652,524.245849609,523.520019531,522.784667969,522.432434082,522.264709473,522.014648438,
2020:07:29,09:48:13,28.0625,0,0,0,16973,28,0,1,2,0,1,2,0,0,0,0,0,0,38656,328,525.0,524.627868652,524.245849609,523.520019531,522.784667969,522.432434082,522.264709473,522.014648438,
2020:07:29,09:48:14,28.0625,0,0,0,16973,28,0,1,2,0,1,2,0,0,0,0,0,0,38656,328,525.0,524.038452148,523.704040527,523.401123047,522.79284668,522.438720703,522.268981934,522.018127441,
2020:07:29,09:48:15,28.0625,0,0,0,16973,28,0,1,2,0,1,2,0,0,0,0,0,0,38656,328,522.0,523.380493164,523.520019531,523.570495605,522.933044434,522.535949707,522.327392578,522.067199707,
2020:07:29,09:48:16,28.125,0,0,0,16973,28,0,1,2,0,1,2,0,0,0,0,0,0,38656,328,523.0,523.70324707,523.862487793,523.930480957,523.097290039,522.647949219,522.392333984,522.124572754,
2020:07:29,09:48:17,28.125,0,0,0,16973,28,0,1,2,0,1,2,0,0,0,0,0,0,38656,328,523.0,524.021484375,524.027893066,523.719482422,523.188903809,522.735107422,522.450317383,522.17791748,
2020:07:29,09:48:18,28.125,0,0,0,16973,28,0,1,2,0,1,2,0,0,0,0,0,0,38656,328,521.0,522.811523438,523.233642578,523.739318848,523.304260254,522.83203125,522.515686035,522.231994629,
2020:07:29,09:48:19,28.125,0,0,0,16973,28,0,1,2,0,1,2,0,0,0,0,0,0,38656,328,524.0,523.627502441,523.432250977,523.322692871,523.266784668,522.876281738,522.553039551,522.269897461,
2020:07:29,09:48:20,28.125,0,0,0,16973,28,0,1,2,0,1,2,0,0,0,0,0,0,38656,328,524.0,523.618041992,523.122192383,522.300109863,523.079772949,522.840026855,522.549072266,522.277709961,
2020:07:29,09:48:21,28.1875,0,0,0,16973,28,0,1,2,0,1,2,0,0,0,0,0,0,38656,328,524.0,522.785644531,522.326782227,521.110168457,522.247070312,522.496643066,522.388793945,522.17956543,
2020:07:29,09:48:22,28.1875,0,0,0,16973,28,0,1,2,0,1,2,0,0,0,0,0,0,38656,328,522.0,521.606323242,521.777526855,521.359619141,521.679992676,522.21697998,522.250854492,522.096557617,
2020:07:29,09:48:23,28.1875,1,0,0,16973,28,0,1,2,0,1,2,0,0,0,0,0,0,38656,328,522.0,522.795471191,523.166748047,523.266235352,521.881713867,522.262695312,522.275146484,522.117370605,
2020:07:29,09:48:24,28.1875,1,0,0,16973,28,0,1,2,0,1,2,0,0,0,0,0,0,38656,328,522.0,522.795471191,523.166748047,523.266235352,521.881713867,522.262695312,522.275146484,522.117370605,
2020:07:29,09:48:25,28.25,1,0,0,16973,28,0,1,2,0,1,2,0,0,0,0,0,0,38656,328,522.0,522.795471191,523.166748047,523.266235352,521.881713867,522.262695312,522.275146484,522.117370605,
2020:07:29,09:48:26,28.25,1,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,522.0,522.795471191,523.166748047,523.266235352,521.881713867,522.262695312,522.275146484,522.117370605,
2020:07:29,09:48:27,28.25,1,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38664,330,522.0,522.795471191,523.166748047,523.266235352,521.881713867,522.262695312,522.275146484,522.117370605,
2020:07:29,09:48:28,28.25,1,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38664,330,522.0,522.795471191,523.166748047,523.266235352,521.881713867,522.262695312,522.275146484,522.117370605,
2020:07:29,09:48:29,28.3125,1,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38664,330,522.0,522.795471191,523.166748047,523.266235352,521.881713867,522.262695312,522.275146484,522.117370605,
2020:07:29,09:48:30,28.3125,1,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38664,330,522.0,522.795471191,523.166748047,523.266235352,521.881713867,522.262695312,522.275146484,522.117370605,
2020:07:29,09:48:31,28.3125,1,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38664,330,522.0,522.795471191,523.166748047,523.266235352,521.881713867,522.262695312,522.275146484,522.117370605,
2020:07:29,09:48:32,28.375,1,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38664,330,522.0,522.795471191,523.166748047,523.266235352,521.881713867,522.262695312,522.275146484,522.117370605,
2020:07:29,09:48:33,28.375,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,522.0,522.795471191,523.166748047,523.266235352,521.881713867,522.262695312,522.275146484,522.117370605,
2020:07:29,09:48:34,28.375,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,513.0,515.574401855,515.072875977,516.686645508,521.392944336,522.041992188,522.087219238,521.995056152,
2020:07:29,09:48:35,28.4375,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,521.0,522.483947754,522.892028809,523.043640137,521.342407227,521.918457031,522.092529297,521.998046875,
2020:07:29,09:48:36,28.4375,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,525.0,523.876953125,523.592346191,523.048583984,521.769042969,522.04284668,522.143676758,522.038085938,
2020:07:29,09:48:37,28.4375,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,523.0,523.212768555,523.126953125,523.076049805,522.151550293,522.180114746,522.206298828,522.086975098,
2020:07:29,09:48:38,28.4375,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,525.0,523.32635498,523.116943359,522.811828613,522.361999512,522.26953125,522.251525879,522.124023438,
2020:07:29,09:48:39,28.5,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,521.0,522.474182129,522.950744629,523.409057617,522.599365234,522.381958008,522.311523438,522.172607422,
2020:07:29,09:48:40,28.5,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,524.0,523.234436035,523.161621094,522.918640137,522.566650391,522.39050293,522.314575195,522.188110352,
