13.687 none 17.0 none 931.0 rise-begin ;
13.875 none 19.0 none 938.0 none ;
13.75 none 20.0 none 933.0 none ;
13.75 none 21.0 none 939.0 none ;
13.812 none 20.0 none 958.0 none ;
13.687 none 19.0 none 935.0 none ;
13.812 none 19.0 none 940.0 rise-end ;
13.75 none 19.0 none 938.0 none ;
13.75 none 18.0 none 938.0 none ;
13.687 none 18.0 none 943.0 none ;
13.875 none 21.0 none 966.0 none ;
13.812 none 22.0 none 981.0 rise-begin ;
13.875 none 23.0 none 916.0 none ;
13.875 none 25.0 none 910.0 rise-end ;
13.875 none 24.0 none 917.0 fall-begin ;
13.75 none 24.0 none 926.0 none ;
13.812 none 23.0 none 914.0 none ;
13.812 none 24.0 none 896.0 none ;
13.875 none 25.0 none 890.0 none ;
13.75 none 25.0 none 909.0 none ;
13.75 none 21.0 none 918.0 fall-end ;
13.562 none 20.0 none 922.0 none ;
13.687 none 18.0 none 921.0 none ;
13.562 none 18.0 none 824.0 none ;
13.437 none 14.0 none 822.0 fall-begin ;
13.375 fall-begin 14.0 fall-begin 819.0 none ;
13.437 none 14.0 none 816.0 none ;
13.437 none 14.0 none 812.0 none ;
13.437 none 14.0 none 810.0 none ;
13.187 none 14.0 none 810.0 none ;
13.062 none 17.0 none 809.0 none ;
13.187 none 17.0 fall-end 804.0 none ;
13.125 none 16.0 none 803.0 none ;
13.125 none 13.0 none 801.0 none ;
13.062 none 12.0 none 802.0 none ;
13.0 none 11.0 none 802.0 none ;
13.062 none 10.0 none 802.0 none ;
13.062 none 10.0 none 802.0 none ;
12.937 none 10.0 none 806.0 none ;
12.875 none 9.0 none 826.0 fall-end ;
12.875 none 9.0 none 842.0 rise-begin ;
12.75 none 6.0 none 867.0 none ;
12.75 none 6.0 none 870.0 none ;
12.812 none 6.0 none 872.0 none ;
12.625 none 8.0 none 872.0 none ;
12.687 none 8.0 none 874.0 none ;
12.812 none 7.0 none 872.0 none ;
12.812 none 7.0 none 872.0 none ;
12.625 none 9.0 none 873.0 none ;
12.75 none 9.0 none 870.0 none ;
12.687 none 11.0 none 874.0 none ;
12.687 none 11.0 none 874.0 none ;
12.562 none 12.0 none 876.0 none ;
12.562 none 12.0 none 877.0 none ;
12.625 none 17.0 none 879.0 none ;
12.687 none 22.0 rise-begin 880.0 none ;
12.625 none 29.0 none 881.0 none ;
12.687 none 34.0 none 882.0 none ;
12.562 none 42.0 none 882.0 none ;
12.562 none 48.0 none 881.0 none ;
12.375 none 51.0 none 881.0 none ;
12.437 none 53.0 none 880.0 none ;
12.5 none 51.0 none 879.0 rise-end ;
12.312 none 50.0 none 879.0 none ;
12.312 none 47.0 none 880.0 none ;
12.312 none 40.0 rise-end 882.0 none ;
12.25 none 55.0 fall-begin 881.0 none ;
12.0 none 65.0 fall-end 881.0 none ;
12.25 none 60.0 rise-begin 881.0 none ;
12.062 none 65.0 none 881.0 none ;
12.0 none 66.0 none 880.0 none ;
12.187 none 74.0 none 879.0 none ;
12.125 none 89.0 none 881.0 none ;
12.312 none 93.0 none 880.0 none ;
12.375 none 94.0 none 880.0 none ;
12.437 fall-end 94.0 none 880.0 none ;
12.437 none 73.0 none 878.0 none ;
12.437 none 73.0 rise-end 879.0 none ;
12.812 none 59.0 fall-begin 879.0 none ;
12.812 rise-begin 59.0 none 879.0 none ;
12.875 none 62.0 none 878.0 none ;
13.0 none 55.0 none 878.0 none ;
13.062 none 63.0 none 880.0 none ;
13.0 none 64.0 none 880.0 none ;
13.187 none 63.0 fall-end 879.0 none ;
13.375 none 71.0 none 879.0 none ;
13.312 none 70.0 rise-begin 880.0 none ;
13.437 none 71.0 none 878.0 none ;
13.437 none 71.0 none 877.0 none ;
13.625 none 72.0 none 877.0 none ;
13.562 none 77.0 none 880.0 none ;
13.75 none 85.0 none 878.0 none ;
13.875 none 82.0 none 877.0 none ;
13.937 none 81.0 none 878.0 none ;
14.0 none 69.0 none 877.0 none ;
14.062 none 58.0 rise-end 878.0 none ;
14.062 none 61.0 fall-begin 877.0 none ;
14.312 none 62.0 none 877.0 none ;
14.312 none 64.0 none 878.0 none ;
14.312 none 63.0 none 878.0 none ;
14.25 none 53.0 none 877.0 none ;
14.187 none 39.0 none 877.0 none ;
13.937 none 27.0 none 876.0 none ;
13.875 none 18.0 none 877.0 none ;
