2020:07:29,11:10:04,29.625,1,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,751,750.760253906,750.897338867,750.712768555,750.609069824,750.887878418,744.242858887,728.639709473
2020:07:29,11:10:05,29.625,1,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,751,750.760253906,750.897338867,750.712768555,750.609069824,750.887878418,744.242858887,728.639709473
2020:07:29,11:10:06,29.625,1,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,751,750.760253906,750.897338867,750.712768555,750.609069824,750.887878418,744.242858887,728.639709473
2020:07:29,11:10:07,29.6875,1,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38664,330,751,750.760253906,750.897338867,750.712768555,750.609069824,750.887878418,744.242858887,728.639709473
2020:07:29,11:10:08,29.6875,1,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38664,330,751,750.760253906,750.897338867,750.712768555,750.609069824,750.887878418,744.242858887,728.639709473
2020:07:29,11:10:09,29.75,1,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38664,330,751,750.760253906,750.897338867,750.712768555,750.609069824,750.887878418,744.242858887,728.639709473
2020:07:29,11:10:10,29.75,1,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38664,330,751,750.760253906,750.897338867,750.712768555,750.609069824,750.887878418,744.242858887,728.639709473
2020:07:29,11:10:11,29.75,1,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38664,330,751,750.760253906,750.897338867,750.712768555,750.609069824,750.887878418,744.242858887,728.639709473
2020:07:29,11:10:12,29.8125,1,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38664,330,751,750.760253906,750.897338867,750.712768555,750.609069824,750.887878418,744.242858887,728.639709473
2020:07:29,11:10:13,29.8125,1,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38664,330,751,750.760253906,750.897338867,750.712768555,750.609069824,750.887878418,744.242858887,728.639709473
2020:07:29,11:10:14,29.8125,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,751,750.760253906,750.897338867,750.712768555,750.609069824,750.887878418,744.242858887,728.639709473
2020:07:29,11:10:15,29.875,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,725,726.70715332,727.560546875,728.563537598,746.873718262,749.290039062,743.694091797,728.687316895
2020:07:29,11:10:16,29.9375,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,726,726.479980469,726.621154785,727.77142334,742.319946289,747.05291748,742.852294922,728.674865723
2020:07:29,11:10:18,29.9375,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,729,728.612426758,728.28326416,726.484802246,738.507873535,744.890930176,741.974121094,728.60534668
2020:07:29,11:10:19,29.9375,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,728,727.978271484,728.013061523,729.493347168,736.180053711,743.190002441,741.259521484,728.614562988
2020:07:29,11:10:20,29.9375,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,730,730.468261719,730.034057617,728.336425781,734.428344727,741.686157227,740.484802246,728.648254395
2020:07:29,11:10:21,30,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,724,724.451477051,724.657531738,725.646972656,732.46472168,739.909973145,739.752319336,728.587768555
2020:07:29,11:10:22,30,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,733,731.817016602,731.842773438,731.534729004,731.695739746,738.770507812,739.175109863,728.610595703
2020:07:29,11:10:23,30.0625,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,741,740.348937988,740.175170898,738.966491699,732.912475586,738.530090332,739.027709961,728.899658203
2020:07:29,11:10:24,29.9375,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,731,731.290527344,731.043640137,728.817749023,732.479248047,737.761169434,738.608154297,728.993713379
2020:07:29,11:10:25,29.9375,1,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,731,731.290527344,731.043640137,728.817749023,732.479248047,737.761169434,738.608154297,728.993713379
2020:07:29,11:10:26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2020:07:29,11:10:27,30,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,731,731.290527344,731.043640137,728.817749023,732.479248047,737.761169434,738.608154297,728.993713379
2020:07:29,11:10:28,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2020:07:29,11:10:29,30.0625,1,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38664,330,731,731.290527344,731.043640137,728.817749023,732.479248047,737.761169434,738.608154297,728.993713379
2020:07:29,11:10:30,30.0625,1,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38664,330,731,731.290527344,731.043640137,728.817749023,732.479248047,737.761169434,738.608154297,728.993713379
2020:07:29,11:10:31,30.125,1,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38664,330,731,731.290527344,731.043640137,728.817749023,732.479248047,737.761169434,N/A,N/A
2020:07:29,11:10:32,30.125,1,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38664,330,731,731.290527344,731.043640137,728.817749023,732.479248047,737.761169434,738.608154297,728.993713379
2020:07:29,11:10:33,30.1875,1,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38664,330,731,731.290527344,731.043640137,728.817749023,732.479248047,737.761169434,738.608154297,728.993713379
2020:07:29,11:10:34,30.125,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,731,731.290527344,731.043640137,728.817749023,732.479248047,737.761169434,738.608154297,728.993713379
2020:07:29,11:10:35,30.125,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,747,736.850219727,734.371582031,729.893920898,732.461364746,737.707275391,738.577819824,729.001464844
2020:07:29,11:10:36,30,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,743,743.451904297,743.340576172,743.70501709,735.392456055,738.41809082,738.895507812,729.5703125
2020:07:29,11:10:37,30,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,744,744.034362793,743.940551758,743.744689941,737.496459961,739.007202148,739.172729492,730.099365234
2020:07:29,11:10:38,29.9375,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,743,743.295166016,743.438476562,743.479370117,738.925537109,739.464111328,739.398010254,730.584899902
2020:07:29,11:10:39,29.875,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,743,742.678039551,742.581726074,742.66595459,739.946228027,739.849365234,739.599487305,731.046264648
